time,H,S,I,R,V,Vi,Vdp,Vdip
56.15615615615616,3.5449106945825346e-12,1.5007243049770312e-14,8.891471289256952e-15,3.5210119802435073e-12,1.0926368061729043e6,1.0926368061729043e6,1.000000000000001e-12,1.000000000000001e-12
56.25625625625626,3.5527948932861145e-12,1.500238693954437e-14,8.870879004993228e-15,3.528921627341577e-12,1.0898063720559855e6,1.0898063720559855e6,1.000000000000001e-12,1.000000000000001e-12
56.35635635635636,3.560696970655612e-12,1.4997547846765522e-14,8.850380036135488e-15,3.536849042772711e-12,1.086986345298016e6,1.086986345298016e6,1.000000000000001e-12,1.000000000000001e-12
56.45645645645646,3.568616965903303e-12,1.4992725692862575e-14,8.829973758534216e-15,3.544794266451906e-12,1.084176672064225e6,1.084176672064225e6,1.000000000000001e-12,1.000000000000001e-12
56.55655655655656,3.5765549183382094e-12,1.498792039993502e-14,8.80965955443582e-15,3.5527573383838384e-12,1.0813772989096346e6,1.0813772989096346e6,1.000000000000001e-12,1.000000000000001e-12
56.65665665665666,3.584510867366249e-12,1.498313189075149e-14,8.789436812422887e-15,3.560738298663075e-12,1.0785881727760138e6,1.0785881727760138e6,1.000000000000001e-12,1.000000000000001e-12
56.75675675675676,3.5924848524702473e-12,1.4978360085107033e-14,8.769304910913393e-15,3.568737187474227e-12,1.0758092404948336e6,1.0758092404948336e6,1.000000000000001e-12,1.000000000000001e-12
56.85685685685686,3.6004769130806996e-12,1.497360487642515e-14,8.749263112122474e-15,3.576754045092152e-12,1.0730404456277755e6,1.0730404456277755e6,1.000000000000001e-12,1.000000000000001e-12
56.95695695695696,3.6084870888526665e-12,1.4968866181958332e-14,8.729310788476096e-15,3.584788911882232e-12,1.0702817352912247e6,1.0702817352912247e6,1.000000000000001e-12,1.000000000000001e-12
57.05705705705706,3.6165154195748e-12,1.4964143926184476e-14,8.709447348114788e-15,3.592841828300501e-12,1.0675330578709475e6,1.0675330578709475e6,1.000000000000001e-12,1.000000000000001e-12
57.15715715715716,3.624561945131876e-12,1.4959438033968105e-14,8.689672204022185e-15,3.6009128348938858e-12,1.0647943620886966e6,1.0647943620886966e6,1.000000000000001e-12,1.000000000000001e-12
57.25725725725726,3.632626705504916e-12,1.495474843055887e-14,8.669984773983014e-15,3.609001972300374e-12,1.062065596999778e6,1.062065596999778e6,1.000000000000001e-12,1.000000000000001e-12
