time,H,S,I,R,V,Vi,Vdp,Vdip
27.62762762762763,1.0435710962878325e-12,1.7688835614414984e-14,2.5882260673416513e-14,1.000000000000001e-12,2.743502010301318e6,2.743502010301318e6,1.000000000000001e-12,1.000000000000001e-12
27.72772772772773,1.0433798807486535e-12,1.767086321728536e-14,2.570901753136717e-14,1.000000000000001e-12,2.731888910798768e6,2.731888910798768e6,1.000000000000001e-12,1.000000000000001e-12
27.82782782782783,1.043191120960681e-12,1.765300596759135e-14,2.5538114993088647e-14,1.000000000000001e-12,2.720356475338468e6,2.720356475338468e6,1.000000000000001e-12,1.000000000000001e-12
27.92792792792793,1.0430047684918375e-12,1.7635262743973264e-14,2.5369505747863243e-14,1.000000000000001e-12,2.708903881339341e6,2.708903881339341e6,1.000000000000001e-12,1.000000000000001e-12
28.02802802802803,1.0428207762728975e-12,1.7617632440981342e-14,2.5203143831915083e-14,1.000000000000001e-12,2.6975303175031077e6,2.6975303175031077e6,1.000000000000001e-12,1.000000000000001e-12
28.12812812812813,1.0426390983863275e-12,1.760011396622261e-14,2.5038984420103896e-14,1.000000000000001e-12,2.686234983118096e6,2.686234983118096e6,1.000000000000001e-12,1.000000000000001e-12
28.22822822822823,1.042459690036688e-12,1.7582706240263212e-14,2.487698379642394e-14,1.000000000000001e-12,2.6750170879115034e6,2.6750170879115034e6,1.000000000000001e-12,1.000000000000001e-12
28.32832832832833,1.0422825075219377e-12,1.7565408196532027e-14,2.4717099325404624e-14,1.000000000000001e-12,2.6638758519040435e6,2.6638758519040435e6,1.000000000000001e-12,1.000000000000001e-12
28.42842842842843,1.0421075082056085e-12,1.7548218781226127e-14,2.455928942438143e-14,1.000000000000001e-12,2.652810505266831e6,2.652810505266831e6,1.000000000000001e-12,1.000000000000001e-12
28.52852852852853,1.041934650489826e-12,1.7531136953216935e-14,2.4403513536608164e-14,1.000000000000001e-12,2.6418202881806074e6,2.6418202881806074e6,1.000000000000001e-12,1.000000000000001e-12
28.62862862862863,1.0417638937891398e-12,1.7514161683958474e-14,2.4249732105180297e-14,1.000000000000001e-12,2.6309044506971035e6,2.6309044506971035e6,1.000000000000001e-12,1.000000000000001e-12
28.72872872872873,1.0415951985051408e-12,1.7497291957396238e-14,2.4097906547743696e-14,1.000000000000001e-12,2.6200622526026573e6,2.6200622526026573e6,1.000000000000001e-12,1.000000000000001e-12
28.82882882882883,1.0414285260018388e-12,1.74805267698778e-14,2.3947999231959925e-14,1.000000000000001e-12,2.609292963283942e6,2.609292963283942e6,1.000000000000001e-12,1.000000000000001e-12
28.92892892892893,1.0412638385817694e-12,1.7463865130064764e-14,2.3799973451703678e-14,1.000000000000001e-12,2.5985958615957815e6,2.5985958615957815e6,1.000000000000001e-12,1.000000000000001e-12
29.02902902902903,1.0411010994628142e-12,1.7447306058845622e-14,2.3653793403967624e-14,1.000000000000001e-12,2.587970235731079e6,2.587970235731079e6,1.000000000000001e-12,1.000000000000001e-12
29.12912912912913,1.0409402727557014e-12,1.7430848589250296e-14,2.3509424166450252e-14,1.000000000000001e-12,2.577415383092733e6,2.577415383092733e6,1.000000000000001e-12,1.000000000000001e-12
29.22922922922923,1.04078132344217e-12,1.7414491766365455e-14,2.336683167580363e-14,1.000000000000001e-12,2.5669306101675737e6,2.5669306101675737e6,1.000000000000001e-12,1.000000000000001e-12
29.32932932932933,1.0406242173537725e-12,1.7398234647251493e-14,2.322598270651998e-14,1.000000000000001e-12,2.556515232402256e6,2.556515232402256e6,1.000000000000001e-12,1.000000000000001e-12
29.42942942942943,1.040468921151296e-12,1.73820763008602e-14,2.3086844850434648e-14,1.000000000000001e-12,2.5461685740810544e6,2.5461685740810544e6,1.000000000000001e-12,1.000000000000001e-12
29.52952952952953,1.0403154023047806e-12,1.7366015807954148e-14,2.2949386496825405e-14,1.000000000000001e-12,2.535889968205591e6,2.535889968205591e6,1.000000000000001e-12,1.000000000000001e-12
29.62962962962963,1.0401636290741159e-12,1.7350052261026873e-14,2.2813576813088063e-14,1.000000000000001e-12,2.525678756376388e6,2.525678756376388e6,1.000000000000001e-12,1.000000000000001e-12
